indice,voltaje,label
1040,0.0,flexion
1041,0.0,flexion
1042,0.0,flexion
1043,0.0,flexion
1044,0.0,flexion
1045,0.0,flexion
1046,0.0,flexion
1047,0.0,flexion
1048,0.0,flexion
1049,0.0,flexion
1050,0.0,flexion
1051,0.0,flexion
1052,0.0,flexion
1053,0.0,flexion
1054,0.0,flexion
1055,0.0,flexion
1056,0.0,flexion
1057,0.0,flexion
1058,0.0,flexion
1059,0.0,flexion
1060,0.0,flexion
1061,0.0,flexion
1062,0.0,flexion
1063,0.0,flexion
1064,0.0,flexion
1065,0.0,flexion
1066,0.0,flexion
1067,0.0,flexion
1068,0.0,flexion
1069,0.0,flexion
1070,0.0,flexion
1071,0.0,flexion
1072,0.0,flexion
1073,0.0,flexion
1074,0.0,flexion
1075,0.0,flexion
1076,0.0,flexion
1077,0.0,flexion
1078,0.0,flexion
1079,0.0,flexion
1080,0.0,flexion
1081,0.0,flexion
1082,0.0,flexion
1083,0.0,flexion
1084,0.0,flexion
1085,0.0,flexion
1086,0.0,flexion
1087,0.0,flexion
1088,0.0,flexion
1089,0.0,flexion
1090,0.0,flexion
1091,0.0,flexion
1092,0.0,flexion
1093,0.0,flexion
1094,0.0,flexion
1095,0.0,flexion
1096,0.0,flexion
1097,0.0,flexion
1098,0.0,flexion
1099,0.0,flexion
1100,0.0,flexion
1101,0.0,flexion
1102,0.0,flexion
1103,0.0,flexion
1104,0.0,flexion
1105,0.0,flexion
1106,0.0,flexion
1107,0.0,flexion
1108,0.0,flexion
1109,0.0,flexion
1110,0.0,flexion
1111,0.0,flexion
1112,0.0,flexion
1113,0.0,flexion
1114,0.0,flexion
1115,0.0,flexion
1116,0.0,flexion
1117,0.0,flexion
1118,0.0,flexion
1119,0.0,flexion
1120,0.0,flexion
1121,0.0,flexion
1122,0.0,flexion
1123,0.0,flexion
1124,0.0,flexion
1125,0.0,flexion
1126,0.0,flexion
1127,0.0,flexion
1128,0.0,flexion
1129,0.0,flexion
1130,0.0,flexion
1131,0.0,flexion
1132,0.0,flexion
1133,0.0,flexion
1134,0.0,flexion
1135,0.0,flexion
1136,0.0,flexion
1137,0.0,flexion
1138,0.0,flexion
1139,0.0,flexion
1140,0.0,flexion
1141,0.0,flexion
1142,0.0,flexion
1143,0.0,flexion
1144,0.0,flexion
1145,0.0,flexion
1146,0.0,flexion
1147,0.0,flexion
1148,0.0,flexion
1149,0.0,flexion
1150,0.0,flexion
1151,0.0,flexion
1152,0.0,flexion
1153,0.0,flexion
1154,0.0,flexion
1155,0.0,flexion
1156,0.0,flexion
1157,0.0,flexion
1158,0.0,flexion
1159,0.0,flexion
1160,0.0,flexion
1161,0.0,flexion
1162,0.0,flexion
1163,0.0,flexion
1164,0.0,flexion
1165,0.0,flexion
1166,0.0,flexion
1167,0.0,flexion
1168,0.0,flexion
1169,0.0,flexion
1170,0.0,flexion
1171,0.0,flexion
1172,0.0,flexion
1173,0.0,flexion
1174,0.0,flexion
1175,0.0,flexion
1176,0.0,flexion
1177,0.0,flexion
1178,0.0,flexion
1179,0.0,flexion
1180,0.0,flexion
1181,0.0,flexion
1182,0.0,flexion
1183,0.0,flexion
1184,0.0,flexion
1185,0.0,flexion
1186,0.0,flexion
1187,0.0,flexion
1188,0.0,flexion
1189,0.0,flexion
1190,0.0,flexion
1191,0.0,flexion
1192,0.0,flexion
1193,0.0,flexion
1194,0.0,flexion
1195,0.0,flexion
1196,0.0,flexion
1197,0.0,flexion
1198,0.0,flexion
1199,0.0,flexion
1200,0.0,flexion
1201,0.0,flexion
1202,0.0,flexion
1203,0.0,flexion
1204,0.0,flexion
1205,0.0,flexion
1206,0.0,flexion
1207,0.0,flexion
1208,0.0,flexion
1209,0.0,flexion
1210,0.0,flexion
1211,0.0,flexion
1212,0.0,flexion
1213,0.0,flexion
1214,0.0,flexion
1215,0.0,flexion
1216,0.0,flexion
1217,0.0,flexion
1218,0.0,flexion
1219,0.0,flexion
1220,0.0,flexion
1221,0.0,flexion
1222,0.0,flexion
1223,0.0,flexion
1224,0.0,flexion
1225,0.0,flexion
1226,0.0,flexion
1227,0.0,flexion
1228,0.0,flexion
1229,0.0,flexion
1230,0.0,flexion
1231,0.0,flexion
1232,0.0,flexion
1233,0.0,flexion
1234,0.0,flexion
1235,0.0,flexion
1236,0.0,flexion
1237,0.0,flexion
1238,0.0,flexion
1239,0.0,flexion
1240,0.0,flexion
1241,0.0,flexion
1242,0.0,flexion
1243,0.0,flexion
1244,0.0,flexion
1245,0.0,flexion
1246,0.0,flexion
1247,0.0,flexion
1248,0.0,flexion
1249,0.0,flexion
1250,0.0,flexion
1251,0.0,flexion
1252,0.0,flexion
1253,0.0,flexion
1254,0.0,flexion
1255,0.0,flexion
1256,0.0,flexion
1257,0.0,flexion
1258,0.0,flexion
1259,0.0,flexion
1260,0.0,flexion
1261,0.0,flexion
1262,0.0,flexion
1263,0.0,flexion
1264,0.0,flexion
1265,0.0,flexion
1266,0.0,flexion
1267,0.0,flexion
1268,0.0,flexion
1269,0.0,flexion
1270,0.0,flexion
1271,0.0,flexion
1272,0.0,flexion
1273,0.0,flexion
1274,0.0,flexion
1275,0.0,flexion
1276,0.0,flexion
1277,0.0,flexion
1278,0.0,flexion
1279,0.0,flexion
1280,0.0,flexion
1281,0.0,flexion
1282,0.0,flexion
1283,0.0,flexion
1284,0.0,flexion
1285,0.0,flexion
1286,0.0,flexion
1287,0.0,flexion
1288,0.0,flexion
1289,0.0,flexion
1290,0.0,flexion
1291,0.0,flexion
1292,0.0,flexion
1293,0.0,flexion
1294,0.0,flexion
1295,0.0,flexion
1296,0.0,flexion
1297,0.0,flexion
1298,0.0,flexion
1299,0.0,flexion
1300,0.0,flexion
1301,0.0,flexion
1302,0.0,flexion
1303,0.0,flexion
1304,0.0,flexion
1305,0.0,flexion
1306,0.0,flexion
1307,0.0,flexion
1308,0.0,flexion
1309,0.0,flexion
1310,0.0,flexion
1311,0.0,flexion
1312,0.0,flexion
