indice,voltaje
1057,1.5093772893772892
1058,1.5037362637362635
1059,1.4980952380952381
1060,1.4908424908424909
1061,1.4868131868131869
1062,1.4827838827838828
1063,1.4803663003663001
1064,1.4779487179487178
1065,1.477142857142857
1066,1.4779487179487178
1067,1.4779487179487178
1068,1.4787545787545788
1069,1.4803663003663001
1070,1.481172161172161
1071,1.4803663003663001
1072,1.481172161172161
1073,1.4884249084249084
1074,1.4908424908424909
1075,1.4956776556776554
1076,1.5013186813186812
1077,1.506959706959707
1078,1.5158241758241757
1079,1.5222710622710622
1080,1.531135531135531
1081,1.5391941391941393
1082,1.5480586080586078
1083,1.5561172161172159
1084,1.5649816849816849
1085,1.5722344322344322
1086,1.5802930402930402
1087,1.5875457875457875
1088,1.5947985347985347
1089,1.601245421245421
1090,1.6068864468864468
1091,1.6125274725274723
1092,1.618168498168498
1093,1.623003663003663
1094,1.627032967032967
1095,1.6318681318681318
1096,1.6358974358974359
1097,1.6367032967032966
1098,1.6383150183150181
1099,1.6367032967032966
1100,1.6334798534798534
1101,1.626227106227106
1102,1.6133333333333333
1103,1.598021978021978
1104,1.581904761904762
1105,1.5657875457875456
1106,1.5488644688644688
1107,1.5319413919413918
1108,1.5158241758241757
1109,1.4997069597069594
1110,1.4876190476190474
1111,1.4779487179487178
1112,1.4715018315018313
1113,1.468278388278388
1114,1.464249084249084
1115,1.4618315018315018
1116,1.46021978021978
1117,1.456190476190476
1118,1.456996336996337
1119,1.4586080586080585
1120,1.461025641025641
1121,1.464249084249084
1122,1.469084249084249
1123,1.477142857142857
1124,1.4884249084249084
1125,1.5021245421245422
1126,1.5198534798534797
1127,1.5408058608058606
1128,1.5649816849816849
1129,1.5923809523809522
1130,1.6197802197802198
1131,1.6455677655677654
1132,1.6713553113553112
1133,1.6939194139194138
1134,1.7100366300366299
1135,1.726959706959707
1136,1.7398534798534797
1137,1.7487179487179487
1138,1.7543589743589743
1139,1.7567765567765568
1140,1.7575824175824175
1141,1.755970695970696
1142,1.7527472527472527
1143,1.7454945054945052
1144,1.7358241758241757
1145,1.7197069597069596
1146,1.7003663003663003
1147,1.6761904761904762
1148,1.6407326007326006
1149,1.6157509157509158
1150,1.581904761904762
1151,1.5448351648351648
1152,1.5061538461538462
1153,1.4666666666666666
1154,1.427985347985348
1155,1.3917216117216116
1156,1.357069597069597
1157,1.3272527472527471
1158,1.3014652014652015
1159,1.282124542124542
1160,1.2676190476190474
1161,1.2587545787545786
1162,1.2539194139194136
1163,1.2547252747252746
1164,1.2595604395604394
1165,1.2684249084249084
1166,1.2813186813186814
1167,1.299047619047619
1168,1.3224175824175823
1169,1.345787545787546
1170,1.3683516483516482
1171,1.3989743589743588
1172,1.4263736263736264
1173,1.4537728937728938
1174,1.4803663003663001
1175,1.5061538461538462
1176,1.5319413919413918
1177,1.5536996336996336
1178,1.5738461538461537
1179,1.589157509157509
1180,1.6044688644688643
1181,1.6157509157509158
1182,1.6246153846153844
1183,1.6326739926739926
1184,1.6383150183150181
1185,1.6415384615384614
1186,1.6423443223443221
1187,1.6415384615384614
1188,1.6383150183150181
1189,1.6294505494505493
1190,1.627032967032967
1191,1.618974358974359
1192,1.61010989010989
1193,1.6004395604395603
1194,1.5907692307692307
1195,1.5794871794871794
1196,1.5673992673992674
1197,1.5561172161172159
1198,1.5504761904761903
1199,1.5343589743589743
1200,1.5238827838827838
1201,1.515018315018315
1202,1.5085714285714285
1203,1.502930402930403
